round,client_id,encrypt_time,plaintext_size,ciphertext_size,aggregate_time,broadcast_size
70,1,29.122214149683714,10725139,1772532149,84.58095872402191,10725139
71,0,30.834305066615343,10725139,1772554201,80.97874833643436,10725139
71,1,29.08048503473401,10725141,1772548101,80.97874833643436,10725139
72,0,30.830555021762848,10725139,1772521995,83.35808295756578,10725141
72,1,29.239491555839777,10725139,1772538150,83.35808295756578,10725141
73,0,30.81277634575963,10725139,1772534615,84.72969368100166,10725141
73,1,29.299133975058794,10725139,1772540539,84.72969368100166,10725141
74,0,30.463550873100758,10725143,1772535741,85.74200180917978,10725139
74,1,29.981041580438614,10725139,1772541331,85.74200180917978,10725139
75,0,30.258009411394596,10725139,1772552559,84.77179126441479,10725139
75,1,29.29065392911434,10725139,1772537638,84.77179126441479,10725139
76,0,30.718225799500942,10725139,1772561395,84.10868566483259,10725139
76,1,29.294922847300768,10725139,1772538954,84.10868566483259,10725139
77,0,30.77072513103485,10725139,1772535429,81.4116033911705,10725141
77,1,29.127576410770416,10725141,1772514903,81.4116033911705,10725141
78,0,30.682755637913942,10725139,1772543300,86.03775018826127,10725139
78,1,29.56219233199954,10725139,1772535053,86.03775018826127,10725139
79,0,30.66540689393878,10725139,1772525285,84.20059173926711,10725139
79,1,29.501699935644865,10725139,1772536296,84.20059173926711,10725139
80,0,30.827343858778477,10725139,1772549857,82.33411787077785,10725139
80,1,29.356577530503273,10725139,1772538071,82.33411787077785,10725139
81,0,30.580427777022123,10725139,1772560495,82.83825067430735,10725139
81,1,29.0920305326581,10725139,1772541692,82.83825067430735,10725139
82,0,31.193151477724314,10725139,1772538444,87.34337630867958,10725139
82,1,29.57974872365594,10725141,1772534835,87.34337630867958,10725139
83,0,30.766144767403603,10725139,1772528233,84.04379700124264,10725139
83,1,29.39971861615777,10725139,1772535432,84.04379700124264,10725139
84,0,30.90315229818225,10725139,1772536454,86.23061533272266,10725139
84,1,29.079002298414707,10725139,1772532946,86.23061533272266,10725139
85,0,31.07196905836463,10725139,1772527037,84.66580832004547,10725141
85,1,29.15331332758069,10725139,1772525473,84.66580832004547,10725141
86,0,31.176939137279987,10725139,1772531827,83.77636582404375,10725139
86,1,29.105172108858824,10725139,1772543083,83.77636582404375,10725139
87,0,30.886723741889,10725139,1772516036,83.50948391482234,10725139
87,1,28.979359559714794,10725141,1772526002,83.50948391482234,10725139
88,0,30.668574832379818,10725139,1772523248,84.92374547570944,10725139
88,1,29.1088476292789,10725139,1772515539,84.92374547570944,10725139
89,0,31.176634900271893,10725143,1772523185,84.30950792506337,10725139
89,1,29.31821494549513,10725139,1772553633,84.30950792506337,10725139
90,0,30.963233221322298,10725139,1772546578,85.02922692522407,10725139
90,1,29.20564291626215,10725143,1772512624,85.02922692522407,10725139
91,0,30.917761828750372,10725139,1772534319,83.35543382167816,10725141
91,1,28.8822030313313,10725139,1772510138,83.35543382167816,10725141
92,0,30.879547957330942,10725139,1772536317,84.87580868601799,10725139
92,1,29.34782215207815,10725141,1772566264,84.87580868601799,10725139
93,0,31.03499899804592,10725141,1772526882,84.61688926070929,10725139
93,1,29.208555079996586,10725139,1772532480,84.61688926070929,10725139
94,0,31.097888816148043,10725141,1772536160,84.37178451940417,10725139
94,1,29.36584198102355,10725139,1772525591,84.37178451940417,10725139
95,0,30.726587187498808,10725139,1772522931,85.74652602523565,10725139
95,1,29.41837826743722,10725139,1772539263,85.74652602523565,10725139
96,0,30.882941395044327,10725141,1772530022,84.04966281726956,10725139
96,1,29.275432623922825,10725141,1772517908,84.04966281726956,10725139
97,0,30.95281508937478,10725139,1772523205,84.5826823450625,10725139
97,1,29.148116942495108,10725139,1772506717,84.5826823450625,10725139
98,0,31.103511970490217,10725139,1772544550,84.0252189412713,10725141
98,1,29.39681901037693,10725139,1772535580,84.0252189412713,10725141
99,0,30.898371554911137,10725139,1772546476,86.0026441514492,10725141
99,1,29.373716671019793,10725141,1772526899,86.0026441514492,10725141
100,0,30.6583033464849,10725139,1772526143,82.00662112981081,10725141
100,1,29.023268658667803,10725139,1772525536,82.00662112981081,10725141
