round,client_id,steps,mean_loss,token_weighted_mean_loss,min_loss,max_loss,final_loss,final_moving_avg_loss,perplexity,supervised_tokens,mean_step_time,train_time
1,0,300,1.2528700424979131,1.1895306616192047,0.11640972644090652,4.94048547744751,0.9624052047729492,1.2217646196484566,3.2855388159917545,6934,0.5101126153270403,153.17889426648617
1,1,300,1.2715859081347782,1.3845748013431993,0.08095715194940567,6.07710075378418,2.655172109603882,1.2321645259857177,3.993127671276648,6097,0.508724362316231,152.75851321592927
2,0,300,1.1132068495700758,1.1347126823562432,0.03995756804943085,3.5212888717651367,0.2449985295534134,0.8099850222468377,3.1102797762570735,6562,0.5096838525806864,153.05204233527184
2,1,300,1.0835688182587424,1.2707955560513127,0.04514488950371742,3.9715240001678467,0.9040487408638,1.0660662934184075,3.5636865473068022,6841,0.5078057359345257,152.49050221405923
3,0,300,1.0487463165571291,1.1858674296931486,0.04093601182103157,3.8341715335845947,0.6130380034446716,1.4169808611273766,3.2735251431761756,6549,0.508666311794271,152.75195895694196
3,1,300,1.0593611533939837,1.2052409996279745,0.07313566654920578,4.289140224456787,0.6431680917739868,1.3090651147067547,3.337563332672507,6424,0.5084698957949877,152.68466174788773
4,0,300,0.94999937000374,1.0593211005342915,0.03513411432504654,3.8004589080810547,0.5532827377319336,0.8409639343619346,2.884412098565672,6458,0.50882170336321,152.79498106986284
4,1,300,1.002323556865255,0.9937736962499168,0.050686314702034,4.026614665985107,0.5628248453140259,1.1809029474854469,2.7014095605562187,6131,0.5081603932629029,152.59388791583478
5,0,300,0.9635404176016649,1.0418342552629936,0.04365773871541023,4.389448642730713,0.4137968122959137,0.9915118856355548,2.8344112829011574,5457,0.50791047691678,152.52123273164034
5,1,300,1.0197653287649155,1.131796105858248,0.0293235182762146,3.818366050720215,1.5417766571044922,1.154769192636013,3.1012216231786796,6020,0.5088170298561454,152.79063613153994
6,0,300,0.9660972284401457,1.2090964269680518,0.05058959871530533,5.301549434661865,0.24976083636283875,0.9256620235741139,3.3504559028082883,6107,0.5085148359214267,152.70295086316764
6,1,300,0.9614275363832712,1.1822384116403675,0.020795151591300964,3.6217200756073,0.8349090814590454,0.991048414260149,3.261666991073477,6708,0.504992026668042,151.64683795534074
7,0,300,0.9468532415603598,1.0458644329913416,0.03894611820578575,4.216548442840576,1.1336100101470947,0.8518004611134529,2.8458575138061306,6144,0.49863149722417194,149.7202389165759
7,1,300,0.8561013770227631,1.035977284054621,0.052411261945962906,3.5595710277557373,0.49501052498817444,0.8741832464933396,2.8178587388298775,6341,0.5095460299464564,153.01799718476832
8,0,300,0.8932513753697277,1.0993480742893103,0.012180669233202934,4.725291728973389,2.0705158710479736,0.9669706363230943,3.002208169133529,6731,0.5081335160943369,152.58504746295512
8,1,300,0.8917627985030413,1.278988394721247,0.018330110237002373,3.417414903640747,1.1073778867721558,0.8335364490747452,3.5930031855187985,7168,0.5086159391949574,152.72820460796356
9,0,300,0.769846146889031,0.8165312568306007,0.005936756730079651,3.028090238571167,1.1080756187438965,0.6691454675048589,2.26263770048016,5987,0.5075917711667717,152.416584007442
9,1,300,0.8981674821674823,1.2192753371295773,0.040660638362169266,3.4273128509521484,1.3646007776260376,1.139416851475835,3.3847340535884123,7040,0.5095563003048301,153.01499254070222
10,0,300,0.8495046094680826,1.074833197801402,0.036740485578775406,3.4278016090393066,0.5860359072685242,1.0750128492712974,2.9295042120343076,6303,0.5074398839349548,152.38379999808967
10,1,300,0.9023824474339683,1.1662340757062748,0.01052650436758995,3.6629526615142822,1.4686919450759888,0.8836556322872638,3.209881676972356,6514,0.5076988613729676,152.45778199099004
11,0,300,0.8645852404211958,1.1237394156654057,0.006067024543881416,3.4688260555267334,0.8973438143730164,0.8078919244930148,3.0763364221276004,6176,0.5074668677151203,152.38468238338828
11,1,300,0.8834105802699923,1.206108543160396,0.01658545434474945,4.303184509277344,0.47811511158943176,0.7633098095655442,3.3404600704972154,6651,0.5090775403380394,152.86756435409188
12,0,300,0.8831963664316572,1.0670098256052942,0.0031500475015491247,4.334801197052002,2.0010013580322266,1.1565478026866913,2.9066750272766697,6782,0.505718365094314,151.86136408895254
12,1,300,0.8297419542990004,1.1261445509398578,0.007474829908460379,4.6210503578186035,0.034118298441171646,0.7277361698448658,3.083744332314562,6648,0.5103735410856703,153.2628557216376
13,0,300,0.7729553885571658,0.9717124586635185,0.004038423299789429,3.1860733032226562,0.09178187698125839,1.0995425727218389,2.6424657003116945,6339,0.5091167262010277,152.8828830346465
13,1,300,0.8245357967012872,0.9489698303384252,0.0024457955732941628,3.250558376312256,0.38978105783462524,0.8160921916365623,2.5830473112417365,7075,0.5081142284659048,152.5763181783259
14,0,300,0.8445412962231785,1.1288378876471123,0.010208438150584698,3.501776933670044,1.5300143957138062,1.115294150263071,3.092061089006092,8151,0.5099268560980758,153.12478970736265
14,1,300,0.8265692747896537,1.1887769266836956,0.005596563220024109,3.9389100074768066,0.565204918384552,1.052264636196196,3.2830633236538964,6465,0.5099985818130275,153.14452286809683
15,0,300,0.7607402314928671,1.1117192020697044,0.016688091680407524,4.082598686218262,0.3548569083213806,0.6696851138025522,3.0395795564979298,7676,0.5067621518174807,152.1703663598746
15,1,300,0.8561361928563564,1.2297872174193125,0.007364525459706783,3.9549214839935303,0.32534924149513245,0.8762265972793102,3.4205016356848486,7768,0.5067817734368145,152.174028435722
16,0,300,0.706277536333849,0.852645960058181,0.01536591537296772,3.705430746078491,0.40277743339538574,0.5867459695786238,2.345845661330941,5972,0.5081807193097969,152.60045326687396
16,1,300,0.8003596516093239,1.1287347618616692,0.0066335746087133884,3.2439658641815186,1.6020852327346802,1.0670511634321884,3.0917422342190077,6972,0.5095936441856126,153.0212935525924
17,0,300,0.7275586462517579,0.8528856697163743,0.007423042319715023,2.980935573577881,0.6451888680458069,0.6678640343248844,2.3464080505949685,6511,0.5099052408275505,153.1171167641878
17,1,300,0.8080411921037982,0.9419885396030396,0.012144911102950573,3.7142601013183594,0.23635521531105042,0.9304971937090158,2.5650771075734458,5819,0.5094851365002493,152.98892097361386
18,0,300,0.7773195840495949,1.0062676028571425,0.004093455150723457,3.5174362659454346,1.0871119499206543,0.6922139920294285,2.7353724420556262,4487,0.508272403832525,152.63003818318248
18,1,300,0.761438311683014,0.9367544165248711,0.0030464651063084602,3.0957157611846924,1.7257944345474243,0.8872658293694258,2.5516862535478153,6653,0.5056464911811054,151.8356330487877
19,0,300,0.7370560009552476,0.9203669642087557,0.0021584320347756147,4.267037391662598,0.48397186398506165,0.6127465370111167,2.5102113786733953,6011,0.5040823901382585,151.36371192708611
19,1,300,0.7149603510306527,1.1452238835729591,0.0044899629428982735,3.620901107788086,0.0044899629428982735,0.6356561132241041,3.1431449765994643,7107,0.5092161839269101,152.91194569133222
20,0,300,0.7976559535802031,0.9777313548807659,0.0023328992538154125,3.8350021839141846,0.9760581254959106,0.8553995351307094,2.6584183877445753,6409,0.5098201720292369,153.09412726014853
20,1,300,0.8118689039308811,0.9862194102945994,0.0006144639919511974,4.2683234214782715,4.0277814865112305,1.0017403163015843,2.681079227510945,6760,0.50827531600371,152.6255031749606
