round,client_id,steps,mean_loss,token_weighted_mean_loss,min_loss,max_loss,final_loss,final_moving_avg_loss,perplexity,supervised_tokens,mean_step_time,train_time
1,0,60,2.937363919367393,1.870640780126021,0.23803095519542694,6.5109734535217285,1.9522145986557007,2.937363919367393,6.492455303000227,1311,0.5131581818684936,30.817822072654963
1,1,60,3.1229819409549235,2.0386044808298522,0.21358127892017365,6.300571441650391,1.8731157779693604,3.1229819409549235,7.679884291459338,1368,0.5079851031303406,30.507088512182236
2,0,60,1.257692950218916,1.0691874148554088,0.11675070226192474,3.173370361328125,0.4429033696651459,2.0975284347931544,2.9130114681485124,1296,0.5110999430840214,30.69553007557988
2,1,60,1.1567623207966486,1.183778224187014,0.2363191843032837,3.3831076622009277,0.3883427679538727,2.139872130875786,3.266693215557969,1103,0.5112876607726018,30.706452824175358
3,0,60,1.2101705245673657,1.2045719976732772,0.12028497457504272,3.8572518825531006,0.6384913921356201,1.8017424647178915,3.3353312429984507,1089,0.5050415396690369,30.331112500280142
3,1,60,1.4378417747716108,1.8331797646124266,0.14093194901943207,4.019525527954102,0.5378669500350952,1.9058620121743943,6.253740499261117,1693,0.5115179229527712,30.72234107553959
4,0,60,1.127546659981211,1.2302361499582757,0.1095530167222023,3.511258363723755,1.3032152652740479,1.6331935135337214,3.422037554904946,1384,0.5100963226209084,30.63451586663723
4,1,60,1.1369083718707165,1.0938926422197348,0.08235258609056473,4.042088508605957,1.0912443399429321,1.713623602098475,2.9858744207455254,1099,0.505699874398609,30.3712179325521
5,0,60,0.9075129348784685,0.862832470842629,0.0983998253941536,3.5737733840942383,1.6183067560195923,1.4880573978026708,2.369863766114239,1388,0.5050144728894035,30.328662909567356
5,1,60,1.26340305407842,1.359948311294169,0.13940457999706268,3.458848237991333,0.5815854668617249,1.623579492494464,3.895991917810461,1576,0.5086767636239529,30.549214527010918
6,0,60,1.0769672914097705,1.1249831369542471,0.10180435329675674,2.5904955863952637,0.6606566905975342,1.1159780722111463,3.0801649075183253,1026,0.5059836003929377,30.38727029785514
6,1,60,1.1668602322538695,1.5341216432158626,0.10334718227386475,3.1913180351257324,1.7167872190475464,1.2323551507542532,4.637250580079258,1675,0.5080213299642007,30.509664583951235
7,0,60,1.214453315983216,1.2604065001308689,0.18163350224494934,2.93131160736084,1.751100778579712,1.1073301453640063,3.5268548629753127,1301,0.5053886177639166,30.35230575874448
7,1,60,0.9907713994383812,1.280283665990478,0.0894162654876709,3.157032012939453,2.1944689750671387,1.1991569664825996,3.5976601146574256,1153,0.5097818830360968,30.615579549223185
8,0,60,0.9950629572073618,0.8854500019929529,0.14137610793113708,2.9069526195526123,1.5188273191452026,1.0643086318920056,2.4240749846567584,1116,0.5113962282116215,30.712487529963255
8,1,60,1.0765950502206882,1.0651638023972196,0.06226594001054764,3.3431334495544434,0.9682100415229797,1.126907621572415,2.901314187357828,1519,0.5106747039283316,30.66817346587777
9,0,60,0.9166660858939092,0.7969631093598076,0.06840860098600388,3.122366189956665,0.31117138266563416,1.0221325170745452,2.218792456449751,1507,0.505600988989075,30.364001393318176
9,1,60,1.0500136392811934,1.170537371078522,0.18489399552345276,3.01763653755188,0.9882243871688843,1.1095286750545104,3.2237245094746596,1051,0.5085928985228141,30.544967371970415
10,0,60,1.0048808502654234,1.051519373594607,0.10025152564048767,2.811678886413574,0.47988781332969666,1.041606100151936,2.8619962578239617,1453,0.5092656442895531,30.58471715822816
10,1,60,1.1723347431669633,1.018186740038114,0.10242149978876114,3.8450441360473633,1.204930305480957,1.091315012872219,2.768170797187722,1230,0.5057188608994087,30.369693137705326
11,0,60,1.1548525460064412,1.3485049656675168,0.2009434998035431,3.716334104537964,2.512425661087036,1.0571831510712704,3.8516628558653045,1124,0.5105243653679887,30.66028368845582
11,1,60,1.040689737846454,0.9979159403111222,0.15098772943019867,3.788618564605713,1.6691603660583496,1.066080913990736,2.712622665941871,1084,0.5112737139686943,30.7039885930717
12,0,60,1.1469689990083376,1.56016753763873,0.11563968658447266,3.423535108566284,1.8381068706512451,1.0436862876762947,4.759618593603477,1143,0.5105233096207181,30.659791998565197
12,1,60,1.1182079289108515,1.664678779660779,0.10142096132040024,4.145076274871826,4.145076274871826,1.0915682198852301,5.283975656671774,2040,0.5103860332941016,30.65078153461218
13,0,60,0.9838529259897768,1.0617242503843844,0.028751647099852562,3.142225980758667,0.028751647099852562,1.0414442814327776,2.891352108670113,1271,0.5105248413980007,30.659713864326477
13,1,60,1.0328243607034286,1.104415824575321,0.0655440017580986,3.2158305644989014,0.25901690125465393,1.0828140819817782,3.0174612271416703,1363,0.5113739027952154,30.711430247873068
14,0,60,0.9418601941317319,0.9095615228998275,0.06170240789651871,3.5407168865203857,1.414239764213562,1.0464831030803423,2.4832334536302003,1453,0.5124678060412406,30.778727248311043
14,1,60,0.981446136534214,1.2469796373009465,0.09878063201904297,4.091363906860352,2.1484577655792236,1.0691005814323822,3.479816760255104,1104,0.5113116808235645,30.707210667431355
15,0,60,0.8919813293963671,1.1249350768329236,0.09622663259506226,3.229443073272705,1.130426049232483,1.023903198906531,3.080016877976361,1956,0.508215319365263,30.52122751623392
15,1,60,1.1652695248524347,1.5329146767737436,0.12499146163463593,3.1583423614501953,1.394179344177246,1.0676875377694766,4.6316569505860015,1525,0.5012246019517382,30.09887497127056
16,0,60,0.9666252332429092,1.0460328026764723,0.13542115688323975,3.688825845718384,0.4374270737171173,0.9862577363538245,2.846336710279605,1293,0.5121881645172834,30.76169105991721
16,1,60,1.0215193598220746,1.1943221210228494,0.07758457213640213,2.9520249366760254,0.15657074749469757,1.0638534621646007,3.3013191169930467,1348,0.5083250820636749,30.52687991783023
17,0,60,0.8773127963145574,1.1951446069350382,0.06324799358844757,2.7277865409851074,0.2100137621164322,0.9323264958150684,3.3040355224078723,1205,0.5097814579804738,30.614614754915237
17,1,60,1.1921515092253685,1.1363175663852156,0.1420591175556183,3.251631259918213,1.3154486417770386,1.0786421782275042,3.115275422239596,1156,0.5041192504887779,30.274071354418993
18,0,60,1.0045642351110777,1.0647313410531631,0.15709513425827026,3.5555684566497803,0.8958050608634949,0.9364687576393287,2.9000597523916998,904,0.5112453276912371,30.703405737876892
18,1,60,0.922347221771876,1.3146649834887423,0.11313694715499878,2.574119806289673,0.31018975377082825,1.0565467504411936,3.723503341173186,1212,0.5081017323459188,30.515284277498722
19,0,60,1.1409959744662046,1.1653640909948086,0.1129077598452568,3.7769668102264404,0.7506998181343079,0.9762959137062232,3.2070903433726103,1051,0.5105170666550597,30.660272236913443
