round,client_id,steps,mean_loss,token_weighted_mean_loss,min_loss,max_loss,final_loss,final_moving_avg_loss,perplexity,supervised_tokens,mean_step_time,train_time
1,0,300,1.2525648284703492,1.1907533162408048,0.11943591386079788,4.937089443206787,0.9712227582931519,1.2191767297685145,3.28955835196096,6934,0.5100871964606146,153.16925690881908
1,1,300,1.2716529032339652,1.3850337492211326,0.07871555536985397,6.073406219482422,2.5967018604278564,1.2335342794656754,3.9949607293545797,6097,0.5078873275903364,152.50409285724163
2,0,300,1.1105507508913677,1.1332419489847292,0.040839336812496185,3.5394437313079834,0.21247921884059906,0.8082408420741558,3.1057087462025583,6562,0.5081291621116301,152.58391045592725
2,1,300,1.0845048757518332,1.2717795177718045,0.0496489591896534,3.97979736328125,0.9074055552482605,1.0575734749436378,3.567194804165359,6841,0.5093557655562957,152.95142746716738
3,0,300,1.0452833327154318,1.1832453405177672,0.0410543754696846,3.8767175674438477,0.647120475769043,1.3851726055145264,3.2649529118218608,6549,0.5064640145314236,152.08091754838824
3,1,300,1.0596055162201325,1.2039409682205686,0.0732145830988884,4.246682643890381,0.6157774925231934,1.3037438616156578,3.33322721467132,6424,0.5091125518518189,152.87327698245645
4,0,300,0.946227329019457,1.058382051766147,0.02999178133904934,3.7534050941467285,0.5951183438301086,0.8424623630940914,2.8817047662951563,6458,0.5061009439267218,151.97424474917352
4,1,300,0.9982971913243334,0.9931665812884103,0.04174778237938881,3.950693130493164,0.5504663586616516,1.1679545424878597,2.699769992148464,6131,0.5065105401103696,152.09270398318768
5,0,300,0.9649878491957983,1.0417533087270565,0.04188406839966774,4.404752254486084,0.40349820256233215,0.9999453471973538,2.8341818564121506,5457,0.5078460351750255,152.49492162279785
5,1,300,1.0189973752014339,1.1323417436838943,0.030388304963707924,3.8032548427581787,1.5368826389312744,1.1643235303461552,3.102914228734812,6020,0.5096882158890367,153.04863594472408
6,0,300,0.9662197891126076,1.2083524412594324,0.043386440724134445,5.416496276855469,0.25016531348228455,0.9310986824333668,3.3479641385326806,6107,0.5083171846345067,152.6361679919064
6,1,300,0.9567604243258635,1.1804761845978353,0.017791759222745895,3.6542515754699707,0.8609517216682434,0.9927222520112992,3.2559242547868092,6708,0.5079275520145893,152.51754123531282
7,0,300,0.9428824174031615,1.0385586487130543,0.039557039737701416,3.954305648803711,1.1300655603408813,0.9293646961450577,2.8251420561954412,6144,0.5082598463259638,152.6171798799187
7,1,300,0.8504904776935777,1.0331993005756201,0.0391053631901741,3.5528595447540283,0.5030955672264099,0.8224794261157513,2.8100416367246734,6341,0.5080109213106334,152.54278448969126
8,0,300,0.8817707797791808,1.0886470979643297,0.007629363797605038,4.577817440032959,2.0780863761901855,0.9629302037879824,2.9702528918607776,6731,0.5056516858066121,151.83473840914667
8,1,300,0.8947142716124654,1.2769611518789523,0.009127050638198853,3.60844087600708,1.0880757570266724,0.8224372763186694,3.585726673648947,7168,0.5095409432488183,153.00477348826826
9,0,300,0.7706702549709007,0.8167590007688542,0.006097790319472551,2.95450758934021,1.2838406562805176,0.6580267418175936,2.263153061183819,5987,0.5050843762668471,151.66542000696063
9,1,300,0.901642344892025,1.2150393608454826,0.04512857645750046,3.4624295234680176,1.4143177270889282,1.1447193544358014,3.370426724556296,7040,0.5093606822565198,152.95338828861713
10,0,300,0.8420842529212436,1.0676600753879208,0.04133324697613716,3.4470221996307373,0.5378173589706421,1.039999646693468,2.9085657067216526,6303,0.5088491140988965,152.80368009209633
10,1,300,0.9011446977127343,1.1675473873932138,0.008670863695442677,3.6671745777130127,1.4607834815979004,0.872491929680109,3.2141000214866784,6514,0.5087419233533244,152.76363377645612
