round,client_id,steps,mean_loss,token_weighted_mean_loss,min_loss,max_loss,final_loss,final_moving_avg_loss,perplexity,supervised_tokens,mean_step_time,train_time
1,0,300,1.3585888313750425,1.294730947766897,0.1452169567346573,5.500517845153809,1.0138227939605713,1.3141657367348671,3.650013797655692,6934,1.3169067520772417,398.1659634709358
1,1,300,1.3605536579092343,1.4697663487690247,0.08297557383775711,6.007823944091797,2.2907867431640625,1.247805154323578,4.348219055627659,6097,1.3146615135545532,398.2229700125754
2,0,300,1.1929016278435787,1.2063270264675034,0.08351138234138489,3.9046053886413574,0.39368823170661926,0.970207242667675,3.341189984994841,6562,1.3504047470912337,408.5082871094346
2,1,300,1.182145570665598,1.3607368197190257,0.06290625035762787,3.992039203643799,0.856521487236023,1.2276650227606296,3.8990651517370187,6841,1.3086980368942023,395.4106519371271
3,0,300,1.1441074998304248,1.2748779625594753,0.04343416914343834,4.020813941955566,0.7624697685241699,1.43152007907629,3.5782647011890494,6549,1.319754495943586,398.4558400288224
3,1,300,1.1418095597624778,1.2820562987517599,0.0971689224243164,4.200742721557617,1.2703301906585693,1.2898841083049775,3.604043100514148,6424,1.3312193947533766,403.07075533270836
4,0,300,1.0444044154634078,1.1505809569504653,0.033311232924461365,3.8413844108581543,0.8220197558403015,0.9769217513501645,3.160028216877176,6458,1.1191432328894735,338.4016110561788
4,1,300,1.0857180918877323,1.0738699040119692,0.027595091611146927,4.220583915710449,0.7529525756835938,1.2733505629003048,2.9266835975790433,6131,0.6774599777286251,203.34199330955744
5,0,300,1.0557671202967565,1.1310351181400549,0.045211032032966614,4.393453121185303,0.36351653933525085,1.1310578510165215,3.0988625293466083,5457,0.6743022496749957,202.3929345421493
5,1,300,1.084770594884952,1.2068098964745124,0.05703707039356232,3.9307448863983154,1.5865864753723145,1.189942503720522,3.3428037350106994,6020,0.6756213813399276,202.78744449093938
6,0,300,1.0535333365698656,1.2883542760394102,0.047561414539813995,4.95883321762085,0.23104265332221985,1.0574325315654278,3.6268129087095895,6107,0.6751287177080909,202.64124254882336
6,1,300,1.0318430081382395,1.2648846642455762,0.049418482929468155,3.7931909561157227,1.0460001230239868,1.1359973654150963,3.542684114400069,6708,0.676092528278629,202.9289602190256
7,0,300,1.0242467278242111,1.1194827384085027,0.04437943547964096,4.409675121307373,1.5418798923492432,0.9493566498160362,3.063269281874925,6144,0.6750339830666781,202.61275589838624
7,1,300,0.9229258629803856,1.106796932292603,0.05009959265589714,3.7663660049438477,0.4363275170326233,0.8805815301835537,3.0246546881602745,6341,0.6779513823613524,203.484592564404
8,0,300,0.9599748946726322,1.174576556866001,0.039856426417827606,4.7968430519104,2.20098876953125,0.9847459141165018,3.2367720647066465,6731,0.6743154970929026,202.391658321023
8,1,300,0.9774837225675583,1.356051414767405,0.03739674389362335,3.758847713470459,1.1985055208206177,0.9558766663074494,3.880839183931188,7168,0.6784696437045932,203.64636104926467
9,0,300,0.8170843346230686,0.8693895164901443,0.02001361735165119,3.1130545139312744,1.4083964824676514,0.6122357588261366,2.3854541285072473,5987,0.6748152324805657,202.5463235862553
9,1,300,0.9723031516745686,1.3041388457503424,0.037685368210077286,3.5671379566192627,0.9475839734077454,1.2133159026503564,3.684514791548621,7040,0.6775876360510786,203.36727293208241
10,0,300,0.91674430988729,1.1428182478341038,0.051410190761089325,3.747311592102051,0.48799237608909607,1.0824341543018818,3.135592802243709,6303,0.6754131127024691,202.72829952463508
10,1,300,0.9840274892033388,1.2421868138128505,0.014903795905411243,3.5977706909179688,1.4655392169952393,1.0146912932395935,3.463178516684539,6514,0.6781583509594202,203.54604085162282
11,0,300,0.9399230665403108,1.205981238097932,0.01831692084670067,3.754973888397217,1.2380893230438232,0.8596122220158577,3.3400348400868487,6176,0.6750962471092741,202.63008048385382
11,1,300,0.9459242126345635,1.272870399022018,0.05223267525434494,5.0426812171936035,0.6126425266265869,0.8527467213571072,3.571088313385071,6651,0.6756666521603862,202.79916219040751
12,0,300,0.9544236019672826,1.149343585289671,0.007802059408277273,4.300761699676514,2.178278684616089,1.185663140565157,3.1561205056584494,6782,0.6754577224949996,202.74083223938942
12,1,300,0.9055406251798074,1.2055871586761382,0.026963789016008377,4.91470193862915,0.1459411084651947,0.8183783285319806,3.338718860405583,6648,0.6777766957630714,203.43389352038503
13,0,300,0.8595381029509008,1.0627496942911854,0.006384005770087242,3.6275758743286133,0.10473910719156265,1.2035787802189588,2.894318548771385,6339,0.6752149951954682,202.67027803137898
13,1,300,0.8937005323551905,1.0311489384026717,0.003236066782847047,3.7734158039093018,0.7419843077659607,0.888457865267992,2.8042859362999444,7075,0.6779530980437994,203.48755587264895
14,0,300,0.9171246373839677,1.2206587956699784,0.025305652990937233,3.5852885246276855,1.4000781774520874,1.129552212357521,3.3894199334347004,8151,0.6744662863264481,202.44056982547045
14,1,300,0.8859523492058118,1.2659796130917649,0.012895990163087845,4.099147796630859,0.5002653002738953,1.0091986361891032,3.54656529674384,6465,0.6778416486953696,203.45085158199072
15,0,300,0.8353534289620196,1.1954215478766932,0.005043925251811743,4.112548351287842,0.4021442234516144,0.7672296240925789,3.304950671832032,7676,0.6695714962606629,200.97156045213342
