round,client_id,steps,mean_loss,token_weighted_mean_loss,min_loss,max_loss,final_loss,final_moving_avg_loss,perplexity,supervised_tokens,mean_step_time,train_time
1,0,300,1.25314805885156,1.1907864877374432,0.12001010775566101,4.960049629211426,1.0005184412002563,1.2197740636765957,3.289667473344623,6934,0.5106745195699235,153.3533989265561
1,1,300,1.2690478501965603,1.383757970087036,0.07740040868520737,6.077743053436279,2.6096370220184326,1.2274262748658658,3.9898672915562106,6097,0.5085715148225427,152.71298293024302
2,0,300,1.113766608896355,1.1334793689896043,0.0384848453104496,3.506772756576538,0.2466774880886078,0.8196773178875446,3.1064461911268473,6562,0.5099939473035435,153.14645931310952
2,1,300,1.0845035344486436,1.2710823509888445,0.04380219429731369,4.002292156219482,0.9362692832946777,1.0584166929125787,3.564708741140522,6841,0.5095348243042827,153.0078619159758
3,0,300,1.0477636393904686,1.1824205029129544,0.030778735876083374,3.792149543762207,0.6532046794891357,1.4030488595366477,3.262260966243842,6549,0.5073896063677966,152.36155403219163
3,1,300,1.0610886453837156,1.205449057217562,0.07424435019493103,4.242352485656738,0.6447228789329529,1.3136207304894925,3.338257810297764,6424,0.5098863219780226,153.115059774369
4,0,300,0.948133388099571,1.0589035725098168,0.031926367431879044,3.912945508956909,0.5508798360824585,0.836978942155838,2.8832080270646765,6458,0.5097719876033564,153.08941506035626
4,1,300,0.9995661655440926,0.9939684129217247,0.0477357842028141,3.8997559547424316,0.5823535323143005,1.1700199894607066,2.701935621249772,6131,0.5079706753479938,152.53601979278028
5,0,300,0.9644675435746709,1.0408599879643856,0.04907730221748352,4.390828609466553,0.4596027433872223,0.9994286682456732,2.8316511534476803,5457,0.5092743784623841,152.9275884795934
5,1,300,1.0180592656632264,1.1300068119175708,0.025794006884098053,3.758760690689087,1.5295344591140747,1.1545276172459125,3.095677587553441,6020,0.5088944736371438,152.8139144219458
6,0,300,0.9638212849696477,1.2076171424818767,0.036608923226594925,5.326815128326416,0.22187824547290802,0.9295300349593163,3.345503289434858,6107,0.5091035922554632,152.8772825729102
6,1,300,0.9616592840602001,1.1823372684444702,0.02261950448155403,3.635873317718506,0.8589140176773071,0.9885119926184416,3.261989444986381,6708,0.5019493780781825,150.7269983626902
7,0,300,0.9377979432046414,1.039042225551384,0.04078192636370659,4.053393840789795,1.1241793632507324,0.8429321378469468,2.8265085598369346,6144,0.5073266013152897,152.34006268903613
7,1,300,0.8544130668168267,1.0355026636738551,0.047749582678079605,3.5277099609375,0.4309375584125519,0.811332855373621,2.8165216429738815,6341,0.5096872797049582,153.05231957510114
8,0,300,0.881759478111441,1.0888373585695423,0.01010547298938036,4.724488258361816,2.0764222145080566,0.9635329132899642,2.9708180677372646,6731,0.5072058177242676,152.30390408076346
8,1,300,0.8889444271506121,1.2738416326205229,0.012171461246907711,3.7442500591278076,1.0768293142318726,0.808506453409791,3.574558359178017,7168,0.5100353013662,153.15741809643805
9,0,300,0.7666989064527054,0.8163818454163634,0.007918760180473328,2.9296061992645264,1.5091578960418701,0.6617554649710655,2.2622996618354696,5987,0.5104075433624288,153.2742277327925
9,1,300,0.8945210850983858,1.210219215306411,0.04820416122674942,3.442742347717285,1.372067928314209,1.1341869961470366,3.3542198682970055,7040,0.5086421823812027,152.73724051564932
10,0,300,0.8388712725291649,1.068322222996057,0.03896448761224747,3.345102548599243,0.4524823725223541,1.0371806032955646,2.9104922443032017,6303,0.5089381681010127,152.82497186027467
10,1,300,0.9019956257163236,1.1660326413506008,0.008535615168511868,3.723339080810547,1.4515960216522217,0.8581367425620556,3.209235161642351,6514,0.5037431553254524,151.26076888106763
11,0,300,0.8619841911038384,1.1213102810590894,0.006878407206386328,3.470158576965332,0.9606897234916687,0.7990990914404392,3.068872655780619,6176,0.5080622675580283,152.56655918620527
11,1,300,0.8841224074798326,1.2060052885660917,0.02959601767361164,4.150047302246094,0.5651715993881226,0.7546347368508577,3.34011517045441,6651,0.5105489796710511,153.31743260845542
12,0,300,0.8844760075615098,1.073366296162323,0.0034225555136799812,4.243772983551025,2.0580856800079346,1.1563320875167846,2.925210067817592,6782,0.503421459471186,151.16808203794062
12,1,300,0.8233114086153607,1.1140222281543146,0.004750611260533333,4.648370742797852,0.02843402698636055,0.7118718238547445,3.0465878545517797,6648,0.5101562860732277,153.19970765709877
13,0,300,0.7688530972103278,0.9755482479867043,0.00338614359498024,3.220154285430908,0.07258041948080063,1.0847883839160204,2.652621106579694,6339,0.5084534472227097,152.68883406370878
13,1,300,0.8255651650267343,0.9498833871903984,0.001999683678150177,3.3252973556518555,0.3929065465927124,0.8204856976866722,2.5854081500279236,7075,0.5089729087303082,152.83421707898378
14,0,300,0.8434901984781027,1.1209941941815385,0.009497606195509434,3.591568946838379,1.6089496612548828,1.1770736500620842,3.0679027786960367,8151,0.5051191917744776,151.67831279151142
14,1,300,0.8205526189971715,1.1818296576786012,0.00527956523001194,3.8808798789978027,0.5084154009819031,1.0024864999577403,3.2603340442111275,6465,0.5033285724744201,151.13720273971558
15,0,300,0.7551505728407453,1.109075227796249,0.006470507010817528,4.072226047515869,0.30915969610214233,0.6826799564063549,3.0315536012335675,7676,0.5091461445267002,152.89205852150917
15,1,300,0.8521193820424378,1.2269854636768878,0.011220535263419151,3.9711148738861084,0.3652382493019104,0.8727093778550625,3.4109316450648435,7768,0.507920333960404,152.51906918361783
16,0,300,0.6964370142606398,0.8471176190182008,0.026691613718867302,3.6779391765594482,0.4663534164428711,0.5430960632860661,2.3329128080381594,5972,0.5071706869329016,152.2938917633146
16,1,300,0.823434345908463,1.1508844783935723,0.013466676697134972,7.483757972717285,1.847773790359497,1.4113046410493553,3.16098749877577,6972,0.5087117730205257,152.75688040442765
17,0,300,0.7233352575699489,0.8515934518055948,0.004716552793979645,2.8188202381134033,0.619096040725708,0.6623213341459632,2.3433779382903355,6511,0.5082038811594248,152.60553327016532
17,1,300,0.8267832641862333,0.9636414098404674,0.023521417751908302,3.8939132690429688,0.16136835515499115,0.9286858521401882,2.6212240670705045,5819,0.5080090838732819,152.54540576785803
18,0,300,0.7761468830370966,1.0093186088512955,0.002943269209936261,3.398651361465454,1.0894949436187744,0.7081999516114592,2.743730824025564,4487,0.5081160687531034,152.58249598555267
18,1,300,0.75431363151952,0.9328970477184036,0.001347024692222476,3.2708609104156494,1.7235486507415771,0.8735844921320677,2.5418624178491553,6653,0.5098279131576419,153.09791943617165
19,0,300,0.7334722601249815,0.9190965906077461,0.0024385685101151466,4.363150596618652,0.516645610332489,0.6546237105503678,2.5070244970986812,6011,0.5080499558895827,152.57064563035965
