round,client_id,step,loss,loss_moving_avg,perplexity,supervised_tokens,loss_sum,global_grad_norm,learning_rate,step_time,supervised_tokens_per_second
1,0,0,5.420730113983154,5.420730113983154,226.04410022681785,5,27.10365056991577,6.975634698314625,0.0002,3.6962613090872765,1.352718214945322
1,0,1,2.911700487136841,4.166215300559998,18.388040622683167,19,55.322309255599976,1.7104222363134847,0.0002,1.3122164085507393,14.479319017953989
1,0,2,3.3345744609832764,3.8890016873677573,28.066437318117554,8,26.67659568786621,3.033742495239568,0.0002,1.5163009986281395,5.275997316652783
1,0,3,3.1440043449401855,3.7027523517608643,23.19656819126217,9,28.29603910446167,3.8348461825945255,0.0002,1.489614687860012,6.041830866295663
1,0,4,2.33575177192688,3.4293522357940676,10.337228246999958,10,23.3575177192688,4.294780220381963,0.0002,1.296876147389412,7.710836551454677
1,0,5,4.6505303382873535,3.6328819195429483,104.64046570956691,5,23.252651691436768,9.023616220751196,0.0002,1.4109621159732342,3.5436812536608526
1,0,6,5.500515460968018,3.899686711175101,244.8180939174019,5,27.502577304840088,7.071641242731221,0.0002,1.3141289912164211,3.8048015327412865
1,0,7,2.545687437057495,3.7304368019104004,12.751991265005868,17,43.27668642997742,3.062481691808985,0.0002,1.2859507016837597,13.219791379048239
1,0,8,4.081676483154297,3.7694634331597223,59.24470939720971,5,20.408382415771484,13.356418316940541,0.0002,1.502050831913948,3.3287821515526765
1,0,9,1.9942346811294556,3.5919405579566956,7.346578400764652,85,169.50994789600372,1.1104639328789665,0.0002,1.093818038702011,77.70945165693739
1,0,10,2.5472192764282227,3.4969658959995615,12.771540236400108,9,22.924973487854004,6.853870843093299,0.0002,1.393284473568201,6.459556659632475
1,0,11,1.177626609802246,3.3036876221497855,3.2466594617236555,16,18.842025756835938,4.23894369188569,0.0002,1.1264176703989506,14.20432262424752
1,0,12,2.8341658115386963,3.2675705597950864,17.01619966080255,13,36.84415555000305,4.290492198482927,0.0002,1.5894582830369473,8.17888719618432
1,0,13,1.5174957513809204,3.1425652163369313,4.560789531360056,12,18.209949016571045,4.061785674740072,0.0002,1.061468780040741,11.30508991469294
1,0,14,2.200761556625366,3.079778305689494,9.031889176034863,12,26.409138679504395,8.064569778299063,0.0002,1.442294955253601,8.320073474769952
1,0,15,1.2944014072418213,2.9681922495365143,3.6488111683607074,83,107.43531680107117,1.34165825412792,0.0002,1.316218789666891,63.05942496156407
1,0,16,0.5321002006530762,2.824892717249253,1.7025041568487314,5,2.660501003265381,7.083491597729545,0.0002,1.2821393497288227,3.899732116526584
1,0,17,1.5211880207061768,2.752464678552416,4.577660321229199,10,15.211880207061768,8.679256083099856,0.0002,1.2103645913302898,8.26197335218571
1,0,18,2.194509267807007,2.7230986043026575,8.975595362304157,18,39.50116682052612,6.645413429522896,0.0002,1.2180995754897594,14.777117045429367
1,0,19,1.0094947814941406,2.6374184131622314,2.744214236916901,19,19.180400848388672,2.9026625059806728,0.0002,1.5978516340255737,11.890966342182871
1,0,20,0.8883630633354187,2.4108000606298448,2.4311467590412126,6,5.330178380012512,5.03401071908994,0.0002,0.7813534140586853,7.678983532987234
1,0,21,0.5408427119255066,2.292257171869278,1.7174535711256946,6,3.2450562715530396,5.310904242361081,0.0002,0.6763932444155216,8.870579429255923
1,0,22,0.19796551764011383,2.13542672470212,1.2189203618463762,54,10.690137952566147,1.392281289563746,0.0002,0.6889167279005051,78.38392916451116
1,0,23,2.0769879817962646,2.0820759065449237,7.980395581074149,26,54.00168752670288,4.881438762676142,0.0002,0.6759902574121952,38.46209278153266
1,0,24,0.40062227845191956,1.9853194318711758,1.4927533169045668,7,2.804355949163437,2.801997023530971,0.0002,1.2617905363440514,5.547671977539159
1,0,25,1.8756023645401,1.846573033183813,6.524748213795092,88,165.0530080795288,1.2075750893054737,0.0002,1.5026332139968872,58.56385921746456
1,0,26,1.4701374769210815,1.6450541339814664,4.34983310162094,8,11.761099815368652,6.655487409507969,0.0002,1.4051621593534946,5.693293081334288
1,0,27,0.48692283034324646,1.542115903645754,1.6273010262714132,5,2.4346141517162323,5.664182819563037,0.0002,1.4937435425817966,3.3472948049421962
1,0,28,0.7101345658302307,1.3735388077795505,2.0342649827856976,4,2.840538263320923,7.233912829089817,0.0002,1.4120040349662304,2.8328530945704165
1,0,29,0.19424064457416534,1.283539105951786,1.214388483796104,4,0.7769625782966614,2.8687754574244,0.0002,1.1927703469991684,3.353537426599681
1,0,30,0.453121542930603,1.178834219276905,1.5732153881030788,19,8.609309315681458,1.9915491940284613,0.0002,1.3081395998597145,14.52444372300752
1,0,31,0.9249375462532043,1.166199766099453,2.5217107651544977,5,4.624687731266022,8.223925518917923,0.0002,1.7016083262860775,2.9383965291901086
1,0,32,1.0299652814865112,1.0759897395968436,2.8009685875452623,4,4.119861125946045,9.287565884124177,0.0002,1.1961969770491123,3.3439308715422142
1,0,33,2.6526548862457275,1.132747696340084,14.191665933881188,45,119.36946988105774,2.1048173228214293,0.0002,1.3987546265125275,32.171475358903464
1,0,34,2.0562150478363037,1.125520370900631,7.816329319214516,47,96.64210724830627,2.567972344143252,0.0002,1.3058895990252495,35.99079128517605
1,0,35,2.616499662399292,1.1916252836585044,13.687727964782312,8,20.931997299194336,9.643225947929748,0.0002,1.297433316707611,6.166020169962135
1,0,36,0.4308217167854309,1.1865613594651223,1.538521232993436,4,1.7232868671417236,5.560118874936705,0.0002,1.307166825979948,3.0600531779876734
1,0,37,0.3291662335395813,1.1269602701067924,1.3898088692336448,5,1.6458311676979065,4.799055845058466,0.0002,1.4845380149781704,3.3680511711743017
1,0,38,2.5755913257598877,1.1460143730044365,13.139084340828258,4,10.30236530303955,10.975345350115107,0.0002,1.102961603552103,3.626599500035128
1,0,39,0.7759657502174377,1.1343379214406013,2.172689389555029,16,12.415452003479004,4.254883032222025,0.0002,1.2927813567221165,12.376416102231278
1,0,40,0.9645933508872986,1.1381494358181954,2.623720505895664,9,8.681340157985687,5.93077048687426,0.0002,1.040588915348053,8.648948559085609
1,0,41,1.235707402229309,1.1728926703333855,3.4408116978518817,8,9.885659217834473,5.920495108764677,0.0002,1.5585371777415276,5.133018393306973
1,0,42,1.5483713150024414,1.240412960201502,4.703802927254636,9,13.935341835021973,3.9721273394290293,0.0002,1.4258389733731747,6.31207322009741
1,0,43,2.0564260482788086,1.239384863525629,7.817978742168001,4,8.225704193115234,5.968672521662616,0.0002,1.4766753427684307,2.7087876963536948
1,0,44,0.5011966228485107,1.2444135807454586,1.6506953491215877,16,8.019145965576172,1.8058049584739564,0.0002,1.3031379729509354,12.278055226775606
1,0,45,0.46901649236679077,1.1740842871367931,1.598421360288618,4,1.876065969467163,4.402966169472025,0.0002,1.2970105558633804,3.084014992720951
1,0,46,1.444115161895752,1.1727831713855266,4.23810045047683,73,105.42040681838989,1.2427355671352567,0.0002,1.3941395543515682,52.36204637630643
1,0,47,1.4817718267440796,1.2225256212055684,4.400736119176836,97,143.73186719417572,0.9079851606103494,0.0002,1.4922398552298546,65.00295489364126
1,0,48,0.9634019136428833,1.2351889885962009,2.620596369042071,5,4.8170095682144165,3.422147161746688,0.0002,1.1081290729343891,4.51210975519279
1,0,49,0.49810701608657837,1.2503823071718216,1.6456032199979858,62,30.88263499736786,0.955290290927482,0.0002,1.3943548873066902,44.46500712581001
1,0,50,0.2569601237773895,1.240574236214161,1.292993566032064,147,37.77313819527626,0.6201649057726294,0.0002,1.3112535923719406,112.10646121784127
1,0,51,0.4459775388240814,1.2166262358427047,1.5620163814149883,8,3.5678203105926514,3.9778732851783563,0.0002,1.497668568044901,5.341635773556647
1,0,52,1.532690167427063,1.2417624801397324,4.630617217029295,47,72.03643786907196,1.2234546882396757,0.0002,1.3925628662109375,33.75072044530642
1,0,53,1.9651718139648438,1.2073883265256882,7.136138573096848,37,72.71135711669922,2.0479463638967568,0.0002,1.3971391282975674,26.482688266761947
1,0,54,1.544815182685852,1.1818183332681655,4.687105288756727,17,26.261858105659485,4.827787197944008,0.0002,1.4038446322083473,12.109602166770971
1,0,55,1.7291840314865112,1.1374525517225265,5.6360531897196235,4,6.916736125946045,7.135528435262123,0.0002,1.8969963379204273,2.10859658505455
1,0,56,0.6753316521644592,1.149678048491478,1.964684459784434,9,6.077984869480133,3.475231220701212,0.0002,1.4112037606537342,6.377534025157917
1,0,57,0.349023699760437,1.1506709218025208,1.4176827886863157,15,5.235355496406555,1.5959741746772296,0.0002,1.2813592627644539,11.70631877873066
1,0,58,0.2515746057033539,1.034470085799694,1.2860488430633943,4,1.0062984228134155,3.1496574493818525,0.0002,1.3906639106571674,2.8763240128305148
1,0,59,1.3162150382995605,1.0614825502038001,3.7292794509271183,6,7.897290229797363,6.927605373301327,0.0002,1.7083059400320053,3.5122514412656023
1,0,60,0.2479849010705948,1.025652127712965,1.2814405836670408,44,10.91133564710617,1.2069056385775943,0.0002,1.4161211997270584,31.070786884964726
1,0,61,0.46619853377342224,0.9871766842901707,1.5939234155680313,4,1.864794135093689,2.686625221019697,0.0002,1.5738510191440582,2.541536620267532
1,0,62,2.281986713409424,1.0238574542105199,9.79612317880829,8,18.25589370727539,5.792403431724436,0.0002,1.235600970685482,6.474582158641224
1,0,63,1.572908639907837,0.9996815837919713,4.820649354831392,14,22.020720958709717,3.468194484795914,0.0002,1.373329035937786,10.194206656702642
1,0,64,0.8446294069290161,1.0168532229959966,2.3271152419643384,8,6.757035255432129,2.403983268522225,0.0002,1.3157336115837097,6.080258138553317
1,0,65,1.0386403799057007,1.045334417372942,2.825372967861304,4,4.154561519622803,9.045943212869444,0.0002,1.1921298429369926,3.355339205455501
1,0,66,0.5221118330955505,0.9992342509329319,1.6855835647851662,4,2.088447332382202,2.6340169286819965,0.0002,1.4931119978427887,2.6789684938431284
1,0,67,1.538749098777771,1.0020831145346165,4.658758977263552,14,21.542487382888794,3.7378482645449522,0.0002,1.3037804327905178,10.738004381639175
1,0,68,0.5898388624191284,0.9834049619734287,1.8036977484879897,48,28.312265396118164,1.893547938646469,0.0002,1.3993038311600685,34.30277180060776
1,0,69,0.4940211772918701,0.9832006700336933,1.6388932677473325,24,11.856508255004883,1.6441935225813802,0.0002,1.5948284938931465,15.048640083808284
1,0,70,2.2081151008605957,1.0807584188878536,9.098550370249155,14,30.91361141204834,3.5308737412759337,0.0002,1.2181095816195011,11.493218846030846
1,0,71,0.497327983379364,1.0833259411156178,1.6443217404885457,60,29.83967900276184,1.005533391453833,0.0002,1.3179210871458054,45.526246286824936
1,0,72,3.1857833862304688,1.1659806020557881,24.1862281444066,12,38.229400634765625,3.868844294313721,0.0002,1.3198740258812904,9.091776764064665
1,0,73,3.565631151199341,1.2460035689175128,35.36176498292901,4,14.262524604797363,7.39769005192807,0.0002,1.5627453289926052,2.5595981160785333
1,0,74,1.7961277961730957,1.258569199591875,6.0262672919598925,4,7.184511184692383,19.94447135939888,0.0002,1.2964891642332077,3.085255249599984
1,0,75,1.4418119192123413,1.2442005939781666,4.22835030940357,4,5.767247676849365,7.013157805234939,0.0002,1.413157619535923,2.830540588468531
1,0,76,1.8014225959777832,1.3005051411688329,6.058259793042406,22,39.63129711151123,2.2961760706524066,0.0002,1.1235515512526035,19.580765987526842
1,0,77,1.3160039186477661,1.3488541521131991,3.7284922098519493,13,17.10805094242096,3.227016950388979,0.0002,1.273893591016531,10.204933984812945
