round,client_id,steps,mean_loss,token_weighted_mean_loss,min_loss,max_loss,final_loss,final_moving_avg_loss,perplexity,supervised_tokens,mean_step_time,train_time
1,0,60,2.9399374393125375,1.8696501622961097,0.23723755776882172,6.576362609863281,1.9345492124557495,2.9399374393125375,6.4860269455656105,1311,0.5164816423629721,31.017450377345085
1,1,60,3.1215455926954747,2.0376048061931344,0.2134014517068863,6.249392509460449,1.8665188550949097,3.1215455926954747,7.6722107420856265,1368,0.5096845118328929,30.608656272292137
2,0,60,1.2551570383210977,1.0673747826482596,0.1147143542766571,3.229940176010132,0.4290151596069336,2.0975472388168175,2.907736032398355,1296,0.5110527459532023,30.69341754540801
2,1,60,1.1581427976489067,1.1844162973132009,0.2337467074394226,3.380035400390625,0.3873754143714905,2.1398441951721905,3.268778269848126,1103,0.5124697168668111,30.77670894935727
3,0,60,1.2080927588045598,1.2046229568257913,0.11049649119377136,3.8516483306884766,0.638037383556366,1.801062412146065,3.3355012129826744,1089,0.5107911221062144,30.67690832540393
3,1,60,1.4437106005847453,1.834225925216996,0.1362162083387375,4.007205009460449,0.5399147272109985,1.9077996636430423,6.2602863396057815,1693,0.5110452694818377,30.691254183650017
4,0,60,1.1263193245977163,1.229196052976771,0.1091025248169899,3.5305705070495605,1.2744818925857544,1.6323766402589779,3.4184801543150014,1384,0.5108837133894364,30.683571334928274
4,1,60,1.1382987876733144,1.095574858326387,0.09258376061916351,4.008572578430176,1.0937350988388062,1.7154244446506104,2.990901533948446,1099,0.5089800894881288,30.56618996337056
5,0,60,0.9073281808445851,0.8636572102100859,0.09788910299539566,3.555579423904419,1.613512635231018,1.4873669483760992,2.3718190922640554,1388,0.5096228005985419,30.606079936027527
5,1,60,1.2681420522431532,1.3621189686361002,0.14893488585948944,3.463226318359375,0.5867784023284912,1.6259679661691189,3.904457966392055,1576,0.5085066858679056,30.536047976464033
6,0,60,1.0784387769798438,1.123045448584166,0.11462812125682831,2.583388566970825,0.6714785695075989,1.1150672159095605,3.0742022865154044,1026,0.5091271008054415,30.57667640224099
6,1,60,1.172621645157536,1.5371874478859688,0.10362700372934341,3.2116291522979736,1.662612795829773,1.2361831766615312,4.6514892999784365,1675,0.5104134549076359,30.652260098606348
7,0,60,1.2100095058480898,1.2607966584943058,0.1827552318572998,2.9380764961242676,1.7539453506469727,1.106037709414959,3.528231163366826,1301,0.5108196461573243,30.677841771394014
7,1,60,0.9935129178067048,1.2791446825006374,0.08315795660018921,3.136908531188965,2.1934814453125,1.2032572006930908,3.593564771891406,1153,0.5109797860185306,30.687450502067804
8,0,60,0.9941754962007204,0.8843255217677803,0.14153829216957092,2.940075635910034,1.4831736087799072,1.0632542568941912,2.4213506922656998,1116,0.5107338085149725,30.671547397971153
8,1,60,1.0744898814707995,1.0626087651990839,0.06337960809469223,3.3072898387908936,0.9483054280281067,1.1294130568703016,2.893910683826747,1519,0.5097116367891431,30.611962139606476
9,0,60,0.9105317417532206,0.794759421660636,0.06722839921712875,3.144343614578247,0.31440019607543945,1.0200967403252919,2.2139083143449434,1507,0.5103234831243754,30.648597344756126
9,1,60,1.0519868982334932,1.1710166016099115,0.1774720698595047,2.9953482151031494,1.012275218963623,1.1121506789823372,3.2252697869268814,1051,0.5107393426199754,30.672312706708908
10,0,60,1.0048178034524122,1.0489982007621323,0.10113486647605896,2.8077268600463867,0.46807098388671875,1.0395946648468575,2.8547897588440443,1453,0.5121743024637302,30.76092102751136
10,1,60,1.1773501268277566,1.0194689929667042,0.10549869388341904,3.864222288131714,1.2217706441879272,1.093992293899258,2.7717225689474807,1230,0.511272249929607,30.70562570169568
11,0,60,1.1544691895445187,1.350076332767875,0.16679005324840546,3.735391855239868,2.484361171722412,1.0548007473597925,3.8577199899029044,1124,0.5118192713086803,30.738751601427794
11,1,60,1.0357731712361178,0.9935226686766226,0.14257808029651642,3.8588099479675293,1.6628034114837646,1.0666225991149743,2.7007315173770863,1084,0.5107674206917484,30.674960549920797
12,0,60,1.141251247252027,1.5583293947243733,0.11556918174028397,3.4325027465820312,1.840662956237793,1.0410490956405798,4.750877770312905,1143,0.5115045191099247,30.719340711832047
12,1,60,1.1119153705736002,1.661484561634122,0.11462455987930298,4.122027397155762,4.122027397155762,1.0903030896683534,5.2671244139762186,2040,0.5113829351961613,30.71153151616454
13,0,60,0.980110980104655,1.0590740352587658,0.020449833944439888,3.1242966651916504,0.020449833944439888,1.0382361924213668,2.8836995485226207,1271,0.5096350520849228,30.606773253530264
13,1,60,1.0366339632620414,1.1052687094927447,0.06461477279663086,3.221947193145752,0.28534042835235596,1.0827319060266019,3.0200358720930645,1363,0.5113219390933712,30.707942247390747
14,0,60,0.9388672308375438,0.9069874002216852,0.0738445594906807,3.582829475402832,1.5116357803344727,1.0439032902382315,2.476849526113436,1453,0.5123021250590682,30.76736916229129
14,1,60,0.9787884403020144,1.2446888009207728,0.09443695843219757,4.060186862945557,2.1703577041625977,1.068092214440306,3.471854193375567,1104,0.5112988645210862,30.70680447667837
15,0,60,0.8912627755353848,1.1270372325664955,0.07281297445297241,3.2252721786499023,1.121153473854065,1.021192284654826,3.0864983632747998,1956,0.5119289298231403,30.74506776407361
15,1,60,1.155646480495731,1.526039225757122,0.10627713054418564,3.189718246459961,1.3811650276184082,1.063751485173901,4.599921443076323,1525,0.5107736701145769,30.675009123981
16,0,60,0.9611406261722247,1.0435676910415326,0.13616536557674408,3.7112109661102295,0.43467646837234497,0.9825265719803671,2.839328813710607,1293,0.512289895862341,30.76756352931261
16,1,60,1.0196626711636783,1.1919192984888125,0.07207342237234116,2.9928407669067383,0.1660398542881012,1.060529385159413,3.293396155573778,1348,0.5105352194358905,30.660415835678577
17,0,60,0.8853887140750885,1.1956843593061217,0.07677096128463745,2.7125840187072754,0.19968771934509277,0.9313540653449793,3.3058193647885057,1205,0.5116857398922244,30.730311803519726
17,1,60,1.1964237920939922,1.13826483493239,0.14119669795036316,3.275742292404175,1.3895639181137085,1.0774310694634914,3.12134761025674,1156,0.5056182406221826,30.363838247954845
18,0,60,1.0072598921755949,1.06315013215737,0.18414494395256042,3.4657843112945557,0.8648164868354797,0.9367838477591673,2.895477775598782,904,0.5100339794531464,30.62854079529643
18,1,60,0.9169826174775759,1.3131377357165805,0.12435510754585266,2.585955858230591,0.31089678406715393,1.0535008003065984,3.717820969290146,1212,0.5116175963853796,30.72624061256647
19,0,60,1.1493131673584382,1.169511950081241,0.1051938608288765,3.7890312671661377,0.8037999272346497,0.9788730350633462,3.220420528948206,1051,0.5103707181910674,30.64933468401432
