round,client_id,encrypt_time,plaintext_size,ciphertext_size,aggregate_time,broadcast_size
1,0,17.63708544895053,10725139,8519700800,93.84432134404778,10725139
1,1,14.45522922091186,10725139,8519700800,93.84432134404778,10725139
2,0,19.503805039450526,10725139,8519700800,90.76363928988576,10725139
2,1,15.545139130204916,10725139,8519700800,90.76363928988576,10725139
3,0,17.739837301895022,10725139,8519700800,95.01060670241714,10725139
3,1,15.142987763509154,10725139,8519700800,95.01060670241714,10725139
4,0,18.00611851364374,10725139,8519700800,90.5364606063813,10725139
4,1,14.24037384800613,10725139,8519700800,90.5364606063813,10725139
5,0,17.072328977286816,10725139,8519700800,95.10587615333498,10725139
5,1,14.027297595515847,10725139,8519700800,95.10587615333498,10725139
6,0,18.58527174592018,10725139,8519700800,93.58317130245268,10725139
6,1,14.542902547866106,10725139,8519700800,93.58317130245268,10725139
7,0,19.112965216860175,10725139,8519700800,103.06791629642248,10725139
7,1,15.085448205471039,10725139,8519700800,103.06791629642248,10725139
8,0,19.89886310696602,10725139,8519700800,93.30878909677267,10725139
8,1,15.69939136877656,10725139,8519700800,93.30878909677267,10725139
9,0,19.126859601587057,10725139,8519700800,94.1837568487972,10725139
9,1,15.83337190002203,10725139,8519700800,94.1837568487972,10725139
10,0,18.636882208287716,10725139,8519700800,93.45332164503634,10725139
10,1,15.214535498991609,10725139,8519700800,93.45332164503634,10725139
11,0,18.252758560702205,10725139,8519700800,92.89764789864421,10725139
11,1,14.811766725033522,10725139,8519700800,92.89764789864421,10725139
12,0,17.374390568584204,10725139,8519700800,91.25867581553757,10725139
12,1,14.40069947205484,10725139,8519700800,91.25867581553757,10725139
13,0,18.780026579275727,10725139,8519700800,99.26251182332635,10725141
13,1,15.941754195839167,10725141,8519700800,99.26251182332635,10725141
14,0,18.111017785966396,10725139,8519700800,97.70629858411849,10725139
14,1,14.287092465907335,10725139,8519700800,97.70629858411849,10725139
15,0,20.24281433969736,10725139,8519700800,94.66693895123899,10725141
15,1,16.082142785191536,10725141,8519700800,94.66693895123899,10725141
16,0,18.988693056628108,10725139,8519700800,87.71407218836248,10725139
16,1,16.438738455995917,10725139,8519700800,87.71407218836248,10725139
17,0,20.388616427779198,10725139,8519700800,98.17934586107731,10725139
17,1,16.594920279458165,10725143,8519700800,98.17934586107731,10725139
18,0,16.582494797185063,10725139,8519700800,101.29974593222141,10725139
18,1,14.055915059521794,10725139,8519700800,101.29974593222141,10725139
19,0,16.6015267316252,10725139,8519700800,94.55374394357204,10725139
19,1,13.84674402140081,10725139,8519700800,94.55374394357204,10725139
20,0,17.919129678979516,10725139,8519700800,92.40860783867538,10725141
20,1,15.677195658907294,10725141,8519700800,92.40860783867538,10725141
